573.8,-0.014,-0.011,-0.018
574,-0.014,-0.011,-0.018
574.2,-0.014,-0.011,-0.018
574.4,-0.014,-0.011,-0.018
574.6,-0.014,-0.011,-0.018
574.8,-0.014,-0.011,-0.018
575,-0.014,-0.011,-0.018
575.2,-0.014,-0.011,-0.018
575.4,-0.014,-0.011,-0.018
575.6,-0.014,-0.011,-0.018
575.8,-0.014,-0.011,-0.018
576,-0.015,-0.011,-0.018
576.2,-0.015,-0.011,-0.018
576.4,-0.015,-0.011,-0.019
576.6,-0.015,-0.011,-0.018
576.8,-0.014,-0.011,-0.019
577,-0.014,-0.012,-0.019
577.2,-0.014,-0.011,-0.018
577.4,-0.014,-0.011,-0.019
577.6,-0.015,-0.012,-0.019
577.8,-0.015,-0.011,-0.019
578,-0.015,-0.012,-0.019
578.2,-0.015,-0.012,-0.019
578.4,-0.015,-0.012,-0.019
578.6,-0.015,-0.012,-0.02
578.8,-0.015,-0.012,-0.019
579,-0.015,-0.012,-0.019
579.2,-0.015,-0.012,-0.02
579.4,-0.015,-0.012,-0.019
579.6,-0.015,-0.012,-0.02
579.8,-0.015,-0.012,-0.02
580,-0.015,-0.012,-0.02
580.2,-0.015,-0.012,-0.02
580.4,-0.015,-0.012,-0.02
580.6,-0.015,-0.012,-0.02
580.8,-0.015,-0.012,-0.02
581,-0.016,-0.012,-0.02
581.2,-0.016,-0.012,-0.02
581.4,-0.016,-0.013,-0.021
581.6,-0.016,-0.012,-0.021
581.8,-0.016,-0.013,-0.021
582,-0.016,-0.013,-0.021
582.2,-0.016,-0.013,-0.021
582.4,-0.015,-0.013,-0.021
582.6,-0.015,-0.013,-0.021
582.8,-0.015,-0.012,-0.021
583,-0.015,-0.012,-0.021
583.2,-0.016,-0.012,-0.021
583.4,-0.016,-0.013,-0.021
583.6,-0.016,-0.013,-0.021
583.8,-0.016,-0.013,-0.021
584,-0.016,-0.013,-0.022
584.2,-0.016,-0.013,-0.022
584.4,-0.016,-0.013,-0.021
584.6,-0.016,-0.013,-0.021
584.8,-0.016,-0.013,-0.021
585,-0.016,-0.013,-0.021
585.2,-0.016,-0.013,-0.022
585.4,-0.016,-0.013,-0.022
585.6,-0.016,-0.013,-0.022
585.8,-0.016,-0.013,-0.022
586,-0.016,-0.013,-0.022
586.2,-0.016,-0.013,-0.022
586.4,-0.016,-0.013,-0.022
586.6,-0.016,-0.013,-0.023
586.8,-0.016,-0.013,-0.023
587,-0.016,-0.013,-0.022
587.2,-0.016,-0.013,-0.023
587.4,-0.016,-0.013,-0.022
587.6,-0.017,-0.013,-0.022
587.8,-0.016,-0.013,-0.023
588,-0.016,-0.014,-0.023
588.2,-0.016,-0.013,-0.023
588.4,-0.016,-0.013,-0.023
588.6,-0.016,-0.013,-0.023
588.8,-0.017,-0.013,-0.023
589,-0.016,-0.013,-0.023
589.2,-0.017,-0.013,-0.023
589.4,-0.017,-0.014,-0.023
589.6,-0.017,-0.014,-0.023
589.8,-0.017,-0.014,-0.023
590,-0.017,-0.014,-0.023
590.2,-0.017,-0.014,-0.023
590.4,-0.017,-0.014,-0.023
590.6,-0.017,-0.013,-0.023
590.8,-0.017,-0.014,-0.023
591,-0.017,-0.013,-0.023
591.2,-0.017,-0.014,-0.023
591.4,-0.017,-0.014,-0.023
591.6,-0.017,-0.014,-0.024
591.8,-0.017,-0.014,-0.024
592,-0.017,-0.014,-0.024
592.2,-0.017,-0.014,-0.024
592.4,-0.017,-0.014,-0.024
592.6,-0.018,-0.014,-0.024
592.8,-0.017,-0.014,-0.024
593,-0.017,-0.014,-0.024
593.2,-0.017,-0.014,-0.024
593.4,-0.017,-0.014,-0.024
593.6,-0.017,-0.014,-0.024
593.8,-0.017,-0.013,-0.024
594,-0.017,-0.013,-0.024
594.2,-0.017,-0.013,-0.024
594.4,-0.017,-0.013,-0.024
594.6,-0.017,-0.014,-0.024
594.8,-0.017,-0.014,-0.024
595,-0.017,-0.014,-0.024
595.2,-0.017,-0.014,-0.024
595.4,-0.017,-0.014,-0.024
595.6,-0.017,-0.014,-0.024
595.8,-0.017,-0.014,-0.024
596,-0.017,-0.014,-0.024
596.2,-0.017,-0.014,-0.024
596.4,-0.017,-0.014,-0.024
596.6,-0.017,-0.014,-0.024
596.8,-0.017,-0.014,-0.024
597,-0.017,-0.014,-0.024
597.2,-0.017,-0.014,-0.024
597.4,-0.017,-0.014,-0.024
597.6,-0.017,-0.014,-0.024
597.8,-0.017,-0.014,-0.024
598,-0.017,-0.014,-0.024
598.2,-0.017,-0.014,-0.024
598.4,-0.017,-0.014,-0.024
598.6,-0.017,-0.014,-0.024
598.8,-0.017,-0.014,-0.024
599,-0.017,-0.014,-0.024
599.2,-0.017,-0.014,-0.024
599.4,-0.017,-0.014,-0.025
599.6,-0.017,-0.015,-0.025
599.8,-0.018,-0.015,-0.025
600,-0.018,-0.015,-0.025
